stok_kodu,kategori_adi,urun_tipi,parent_stok_kodu,varyant_adi,olcu_mm,boy_ligne,aciklama,aktif_mi
1787015.5,ALTTAN DİKME DÜĞME,ANA_URUN,,,15.5,24.0,,True
1787018,ALTTAN DİKME DÜĞME,ANA_URUN,,,18.0,28.0,,True
1787720,ÇIT ÇIT,ANA_URUN,,,20.0,32.0,,True
1787723,ALTTAN DİKME DÜĞME,ANA_URUN,,,23.0,36.0,,True
1788010,ALTTAN DİKME DÜĞME,ANA_URUN,,,10.0,16.0,,True
1789010,ALTTAN DİKME DÜĞME,ANA_URUN,,,10.0,16.0,,True
179-211,RİVET,ANA_URUN,,,11.0,18.0,,True
179-617,ÇAKMA DÜĞME,ANA_URUN,,,17.0,27.0,,True
179-620,ÇAKMA DÜĞME,ANA_URUN,,,20.0,32.0,,True
1790010,ALTTAN DİKME DÜĞME,ANA_URUN,,,10.0,16.0,,True
1791010,ALTTAN DİKME DÜĞME,ANA_URUN,,,10.0,16.0,,True
1792035,TOKA,ANA_URUN,,,35.0,38.0,,True
1793024,TOKA,ANA_URUN,,,24.0,38.0,,True
1794015,ALTTAN DİKME DÜĞME,ANA_URUN,,,15.0,24.0,,True
1794017,ALTTAN DİKME DÜĞME,ANA_URUN,,,17.0,28.0,,True
1794020,ALTTAN DİKME DÜĞME,ANA_URUN,,,20.0,32.0,,True
1794023,ALTTAN DİKME DÜĞME,ANA_URUN,,,23.0,36.0,,True
1794025,ALTTAN DİKME DÜĞME,ANA_URUN,,,25.0,40.0,,True
1795015,ALTTAN DİKME DÜĞME,ANA_URUN,,,15.0,24.0,,True
1795017,ALTTAN DİKME DÜĞME,ANA_URUN,,,17.0,28.0,,True
1795020,ALTTAN DİKME DÜĞME,ANA_URUN,,,20.0,32.0,,True
1795023,ALTTAN DİKME DÜĞME,ANA_URUN,,,23.0,36.0,,True
1795025,ALTTAN DİKME DÜĞME,ANA_URUN,,,25.0,40.0,,True
1796915,ÜSTTEN DİKME DÜĞME,ANA_URUN,,,15.0,24.0,,True
1797018,ALTTAN DİKME DÜĞME,ANA_URUN,,,18.0,28.0,,True
1798010 (TAŞLI),ALTTAN DİKME DÜĞME,ANA_URUN,,,10.0,16.0,,True
1799021,AGRAF,ANA_URUN,,,21.0,,,True
180-617,ÇAKMA DÜĞME,ANA_URUN,,,17.0,27.0,,True
180-620,ÇAKMA DÜĞME,ANA_URUN,,,20.0,32.0,,True
1800020,AGRAF,ANA_URUN,,,20.0,,,True
1801040,TOKA,ANA_URUN,,,40.0,,,True
1801060-K,TOKA,ANA_URUN,,,60.0,,,True
1802050,TOKA,ANA_URUN,,,50.0,,,True
1803025,,ANA_URUN,,,25.0,14.0,,True
1804012,ALTTAN DİKME DÜĞME,ANA_URUN,,,12.0,,,True
1805012,ALTTAN DİKME DÜĞME,ANA_URUN,,,12.0,,1805012 ürün modeli: eski ve yeni kalıp varyantları,True
1805012-ESKI,ALTTAN DİKME DÜĞME,VARYANT,1805012,Eski kalıp,12.0,20.0,1805012 ürününün eski kalıpla üretilen varyantı,True
1805012-YENI,ALTTAN DİKME DÜĞME,VARYANT,1805012,Yeni kalıp,12.0,,1805012 ürününün yeni kalıpla üretilen hafifletilmiş varyantı,True
1806015,TOKA,ANA_URUN,,,15.0,,,True
1807015,ALTTAN DİKME DÜĞME,ANA_URUN,,,15.0,24.0,,True
1807015021.5,ALTTAN DİKME DÜĞME,ANA_URUN,,,21.5,34.0,,True
1807020,ALTTAN DİKME DÜĞME,ANA_URUN,,,20.0,23.0,,True
18080 22,ALTTAN DİKME DÜĞME,ANA_URUN,,,22.0,35.0,,True
1808015,ALTTAN DİKME DÜĞME,ANA_URUN,,,15.0,24.0,,True
1808020,ALTTAN DİKME DÜĞME,ANA_URUN,,,20.0,32.0,,True
1809915,ÜSTTEN DİKME DÜĞME,ANA_URUN,,,15.0,24.0,,True
181-210,RİVET,ANA_URUN,,,10.0,16.0,,True
181-212,RİVET,ANA_URUN,,,12.0,19.0,,True
181-618,ÇAKMA DÜĞME,ANA_URUN,,,18.0,29.0,,True
181-620,ÇAKMA DÜĞME,ANA_URUN,,,20.0,32.0,,True
181-622,ÇAKMA DÜĞME,ANA_URUN,,,22.0,35.0,,True
1810006,AYAR,ANA_URUN,,,6.0,10.0,,True
1811030,TOKA,ANA_URUN,,,30.0,48.0,,True
1812015,ALTTAN DİKME DÜĞME,ANA_URUN,,,15.0,24.0,,True
1812017,ALTTAN DİKME DÜĞME,ANA_URUN,,,17.0,28.0,,True
1812020,ALTTAN DİKME DÜĞME,ANA_URUN,,,20.0,32.0,,True
1812023,ALTTAN DİKME DÜĞME,ANA_URUN,,,23.0,36.0,,True
1812025,ALTTAN DİKME DÜĞME,ANA_URUN,,,25.0,40.0,,True
1812027,ALTTAN DİKME DÜĞME,ANA_URUN,,,27.0,43.0,,True
1813015,ALTTAN DİKME DÜĞME,ANA_URUN,,,15.0,24.0,,True
1813016,ALTTAN DİKME DÜĞME,ANA_URUN,,,16.0,26.0,,True
1813020,ALTTAN DİKME DÜĞME,ANA_URUN,,,20.0,32.0,,True
1813025,ALTTAN DİKME DÜĞME,ANA_URUN,,,25.0,40.0,,True
1813030,ALTTAN DİKME DÜĞME,ANA_URUN,,,30.0,48.0,,True
1816011,AGRAF,ANA_URUN,,,11.0,18.0,,True
1817009,ALTTAN DİKME DÜĞME,ANA_URUN,,,9.0,14.0,,True
1818015,ALTTAN DİKME DÜĞME,ANA_URUN,,,15.0,24.0,,True
1818020,ALTTAN DİKME DÜĞME,ANA_URUN,,,20.0,32.0,,True
1818023,ALTTAN DİKME DÜĞME,ANA_URUN,,,23.0,36.0,,True
1819011,ALTTAN DİKME DÜĞME,ANA_URUN,,,11.0,18.0,,True
1819012,ALTTAN DİKME DÜĞME,ANA_URUN,,,12.0,20.0,,True
1819015,ALTTAN DİKME DÜĞME,ANA_URUN,,,15.0,24.0,,True
1819016,ALTTAN DİKME DÜĞME,ANA_URUN,,,16.0,26.0,,True
1819020,ALTTAN DİKME DÜĞME,ANA_URUN,,,20.0,32.0,,True
1819022,ALTTAN DİKME DÜĞME,ANA_URUN,,,22.0,36.0,,True
1819026.5,ALTTAN DİKME DÜĞME,ANA_URUN,,,26.5,42.0,,True
182-210,RİVET,ANA_URUN,,,10.0,16.0,,True
1820008,TOKA,ANA_URUN,,,8.0,80.0,,True
1821050,TOKA,ANA_URUN,,,50.0,29.0,,True
182160,TOKA,ANA_URUN,,,60.0,,,True
1822011,ALTTAN DİKME DÜĞME,ANA_URUN,,,11.0,18.0,,True
1822017,ALTTAN DİKME DÜĞME,ANA_URUN,,,17.0,20.0,,True
1822020,ALTTAN DİKME DÜĞME,ANA_URUN,,,20.0,32.0,,True
1822022,ALTTAN DİKME DÜĞME,ANA_URUN,,,22.0,36.0,,True
1823009,ALTTAN DİKME DÜĞME,ANA_URUN,,,8.9,14.0,,True
1823011,ALTTAN DİKME DÜĞME,ANA_URUN,,,11.0,18.0,,True
1824013,HALKA,ANA_URUN,,,13.0,28.0,,True
18250130,YAKALIK,ANA_URUN,,,130.0,,,True
1826015,ALTTAN DİKME DÜĞME,ANA_URUN,,,15.0,24.0,,True
1826020,ALTTAN DİKME DÜĞME,ANA_URUN,,,20.0,32.0,,True
1826023,ALTTAN DİKME DÜĞME,ANA_URUN,,,23.0,36.0,,True
1826025,ALTTAN DİKME DÜĞME,ANA_URUN,,,25.0,40.0,,True
1827018,ALTTAN DİKME DÜĞME,ANA_URUN,,,18.0,28.0,,True
1828017,ALTTAN DİKME DÜĞME,ANA_URUN,,,17.0,26.0,,True
1829011,ALTTAN DİKME DÜĞME,ANA_URUN,,,11.0,18.0,,True
1829015,ALTTAN DİKME DÜĞME,ANA_URUN,,,15.0,24.0,,True
1829017,ALTTAN DİKME DÜĞME,ANA_URUN,,,17.0,28.0,,True
1829020,ALTTAN DİKME DÜĞME,ANA_URUN,,,20.0,32.0,,True
1829021,ALTTAN DİKME DÜĞME,ANA_URUN,,,21.0,34.0,,True
1829022,ALTTAN DİKME DÜĞME,ANA_URUN,,,22.0,36.0,,True
183-210,RİVET,ANA_URUN,,,10.0,16.0,,True
183-212,RİVET,ANA_URUN,,,12.0,19.0,,True
183-617,ÇAKMA DÜĞME,ANA_URUN,,,17.0,27.0,,True
1830012,ALTTAN DİKME DÜĞME,ANA_URUN,,,12.0,20.0,,True
1830015,ALTTAN DİKME DÜĞME,ANA_URUN,,,15.0,24.0,,True
1830017,ALTTAN DİKME DÜĞME,ANA_URUN,,,17.0,28.0,,True
1830020,ALTTAN DİKME DÜĞME,ANA_URUN,,,20.0,32.0,,True
1830023,ALTTAN DİKME DÜĞME,ANA_URUN,,,23.0,36.0,,True
1830024,ALTTAN DİKME DÜĞME,ANA_URUN,,,24.0,38.0,,True
1831050,KEMER TOKASI,ANA_URUN,,,50.0,,,True
1832020,ALTTAN DİKME DÜĞME,ANA_URUN,,,20.0,32.0,,True
1832025,ALTTAN DİKME DÜĞME,ANA_URUN,,,25.0,40.0,,True
1833025,ALTTAN DİKME DÜĞME,ANA_URUN,,,25.0,40.0,,True
1834065,DİĞER AKSESUAR,ANA_URUN,,,65.0,,,True
1835050,DİĞER AKSESUAR,ANA_URUN,,,50.0,,,True
1836040,AYAR,ANA_URUN,,,40.0,,,True
1837011,ALTTAN DİKME DÜĞME,ANA_URUN,,,11.0,18.0,,True
1838040,PİRSİNG,ANA_URUN,,,40.0,,,True
1839010,ALTTAN DİKME DÜĞME,ANA_URUN,,,10.0,16.0,,True
1839012,ALTTAN DİKME DÜĞME,ANA_URUN,,,12.0,20.0,,True
1839014,ALTTAN DİKME DÜĞME,ANA_URUN,,,14.0,22.0,,True
184-210,RİVET,ANA_URUN,,,10.0,16.0,,True
184-212,RİVET,ANA_URUN,,,12.0,19.0,,True
184-617,ÇAKMA DÜĞME,ANA_URUN,,,17.0,27.0,,True
184-620,ÇAKMA DÜĞME,ANA_URUN,,,20.0,32.0,,True
1840025,ALTTAN DİKME DÜĞME,ANA_URUN,,,25.0,40.0,,True
1841012,HALKA,ANA_URUN,,,12.0,,,True
1842115,PLAKA,ANA_URUN,,,15.0,,,True
1843025,ALTTAN DİKME DÜĞME,ANA_URUN,,,25.0,40.0,,True
1844085,PİRSİNG,ANA_URUN,,,85.0,,,True
1845011,ALTTAN DİKME DÜĞME,ANA_URUN,,,11.0,18.0,,True
1845015,ALTTAN DİKME DÜĞME,ANA_URUN,,,15.0,24.0,,True
1845017,ALTTAN DİKME DÜĞME,ANA_URUN,,,17.0,28.0,,True
1845019,ALTTAN DİKME DÜĞME,ANA_URUN,,,19.0,30.0,,True
1845020,ALTTAN DİKME DÜĞME,ANA_URUN,,,20.0,32.0,,True
1846011,ALTTAN DİKME DÜĞME,ANA_URUN,,,11.0,18.0,,True
1846016,ALTTAN DİKME DÜĞME,ANA_URUN,,,16.0,26.0,,True
1846020,ALTTAN DİKME DÜĞME,ANA_URUN,,,20.0,32.0,,True
1846022,ALTTAN DİKME DÜĞME,ANA_URUN,,,22.0,36.0,,True
1846025,ALTTAN DİKME DÜĞME,ANA_URUN,,,25.0,40.0,,True
1847105,RİVET,ANA_URUN,,,0.5,,,True
1848005,BAŞLANTI TOKASI,ANA_URUN,,,0.5,,,True
1849015,ALTTAN DİKME DÜĞME,ANA_URUN,,,15.0,24.0,,True
1849017,ALTTAN DİKME DÜĞME,ANA_URUN,,,17.0,28.0,,True
185-212,RİVET,ANA_URUN,,,12.0,19.0,,True
185-617,ÇAKMA DÜĞME,ANA_URUN,,,17.0,27.0,,True
185-620,ÇAKMA DÜĞME,ANA_URUN,,,20.0,32.0,,True
18500917,ÜSTTEN DİKME DÜĞME,ANA_URUN,,,19.0,30.0,,True
1851912.5,ÜSTTEN DİKME DÜĞME,ANA_URUN,,,12.5,20.0,,True
1852017,SALLANTI,ANA_URUN,,,17.0,,,True
1853012,ALTTAN DİKME DÜĞME,ANA_URUN,,,12.0,20.0,,True
1853015,ALTTAN DİKME DÜĞME,ANA_URUN,,,15.0,24.0,,True
1853021,ALTTAN DİKME DÜĞME,ANA_URUN,,,21.0,34.0,,True
1853024,ALTTAN DİKME DÜĞME,ANA_URUN,,,24.0,38.0,,True
1855023,ÜSTTEN DİKME DÜĞME,ANA_URUN,,,22.9,36.0,,True
1856016,HALKA,ANA_URUN,,,16.0,,,True
1857010,ALTTAN DİKME DÜĞME,ANA_URUN,,,10.02,16.0,,True
1858018,ALTTAN DİKME DÜĞME,ANA_URUN,,,18.0,28.0,,True
1858024,ALTTAN DİKME DÜĞME,ANA_URUN,,,24.0,38.0,,True
1858030,ALTTAN DİKME DÜĞME,ANA_URUN,,,30.0,48.0,,True
1859925,ÜSTTEN DİKME DÜĞME,ANA_URUN,,,25.4,40.0,,True
186-020,ALTTAN DİKME DÜĞME,ANA_URUN,,,20.0,32.0,,True
1860015,ALTTAN DİKME DÜĞME,ANA_URUN,,,15.2,24.0,,True
1861016,HALKA,ANA_URUN,,,16.0,,,True
1862010,HALKA,ANA_URUN,,,5.0,,,True
1863025,ALTTAN DİKME DÜĞME,ANA_URUN,,,25.4,40.0,,True
1864020,TOKA,ANA_URUN,,,20.0,,,True
1865040,KEMER TOKASI,ANA_URUN,,,40.0,,,True
1866040,KEMER TOKASI,ANA_URUN,,,40.0,,,True
18677023,ÇAKMA DÜĞME,ANA_URUN,,,23.0,36.0,,True
1868010,AYAR,ANA_URUN,,,10.0,,,True
1868012,AYAR,ANA_URUN,,,12.0,,,True
1868015,AYAR,ANA_URUN,,,15.0,,,True
1869010,KANCA,ANA_URUN,,,10.0,,E,True
187-017,ALTTAN DİKME DÜĞME,ANA_URUN,,,17.0,27.0,,True
187-020,ALTTAN DİKME DÜĞME,ANA_URUN,,,20.0,32.0,,True
187-023,ALTTAN DİKME DÜĞME,ANA_URUN,,,23.0,37.0,,True
1870010,TOKA,ANA_URUN,,,10.0,,,True
1871111,RİVET,ANA_URUN,,,11.0,18.0,,True
1872015,SALLANTI,ANA_URUN,,,15.0,,,True
1873040,TOKA,ANA_URUN,,,40.0,,,True
1874045,KEMER TOKASI,ANA_URUN,,,45.0,,,True
187507,KANCA,ANA_URUN,,,7.0,,,True
187606.5,HALKA,ANA_URUN,,,6.5,,,True
1877004,HALKA,ANA_URUN,,,4.0,,,True
1878820,BAĞ UCU,ANA_URUN,,,20.0,,,True
1879012,ALTTAN DİKME DÜĞME,ANA_URUN,,,12.0,20.0,,True
188-215,RİVET,ANA_URUN,,,15.0,24.0,,True
1880012,ALTTAN DİKME DÜĞME,ANA_URUN,,,12.0,20.0,,True
1881017,ÇAKMA DÜĞME,ANA_URUN,,,17.0,28.0,,True
1882020,ALTTAN DİKME DÜĞME,ANA_URUN,,,20.0,32.0,,True
1883026,ALTTAN DİKME DÜĞME,ANA_URUN,,,26.0,40.0,,True
1884065,KÖPRÜ,ANA_URUN,,,65.0,,,True
1885015,ÜSTTEN DİKME DÜĞME,ANA_URUN,,,15.0,,,True
1886023,AYAR,ANA_URUN,,,23.0,,,True
188705,TOKA,ANA_URUN,,,5.0,,,True
1888040,TOKA,ANA_URUN,,,40.0,,,True
1889007,TOKA,ANA_URUN,,,7.0,,,True
189-210,RİVET,ANA_URUN,,,10.0,16.0,,True
189-617,ÇAKMA DÜĞME,ANA_URUN,,,17.0,27.0,,True
189-620,ÇAKMA DÜĞME,ANA_URUN,,,20.0,32.0,,True
189-710,ÇIT ÇIT,ANA_URUN,,,10.0,16.0,,True
189-717,ÇIT ÇIT,ANA_URUN,,,17.0,27.0,,True
189012,AYAR,ANA_URUN,,,12.0,,,True
1891010,ALTTAN DİKME DÜĞME,ANA_URUN,,,10.0,16.0,,True
1891015,ALTTAN DİKME DÜĞME,ANA_URUN,,,15.0,24.0,,True
1891017,ALTTAN DİKME DÜĞME,ANA_URUN,,,17.0,28.0,,True
1891020,ALTTAN DİKME DÜĞME,ANA_URUN,,,20.0,32.0,,True
1892043,HALKA,ANA_URUN,,,43.0,,,True
1892043-K,TOKA,ANA_URUN,,,43.0,,,True
1893032,AYAR,ANA_URUN,,,32.0,,,True
1894009,DİĞER AKSESUAR,ANA_URUN,,,9.0,,,True
1895010,AYAR,ANA_URUN,,,10.0,,,True
189607,ALTTAN DİKME DÜĞME,ANA_URUN,,,7.0,,,True
189705,PİRSİNG,ANA_URUN,,,50.0,,,True
189806,HALKA,ANA_URUN,,,60.0,,,True
1899010,ALTTAN DİKME DÜĞME,ANA_URUN,,,10.2,,,True
190-723,ÇIT ÇIT,ANA_URUN,,,23.0,37.0,,True
1900011.5,ALTTAN DİKME DÜĞME,ANA_URUN,,,11.4,18.0,,True
1900011.7,ALTTAN DİKME DÜĞME,ANA_URUN,,,11.7,20.0,,True
1901015,ALTTAN DİKME DÜĞME,ANA_URUN,,,15.0,24.0,,True
1901017,ALTTAN DİKME DÜĞME,ANA_URUN,,,17.0,28.0,,True
1901020,ALTTAN DİKME DÜĞME,ANA_URUN,,,20.0,32.0,,True
1901023,ALTTAN DİKME DÜĞME,ANA_URUN,,,23.0,36.0,,True
1901033,ALTTAN DİKME DÜĞME,ANA_URUN,,,33.0,54.0,,True
1902014,ALTTAN DİKME DÜĞME,ANA_URUN,,,14.0,20.0,,True
1902020.5,ALTTAN DİKME DÜĞME,ANA_URUN,,,20.5,32.0,,True
1902024.5,ALTTAN DİKME DÜĞME,ANA_URUN,,,24.5,38.0,,True
1903912,ÜSTTEN DİKME DÜĞME,ANA_URUN,,,12.7,20.0,,True
1904020,TOKA,ANA_URUN,,,20.0,,,True
1905022,BRİT,ANA_URUN,,,20.0,,,True
1906010,ALTTAN DİKME DÜĞME,ANA_URUN,,,10.02,16.0,,True
1907015,ÜSTTEN DİKME DÜĞME,ANA_URUN,,,15.2,24.0,,True
190802,TOKA,ANA_URUN,,,20.0,,,True
1909018,ALTTAN DİKME DÜĞME,ANA_URUN,,,18.0,28.0,,True
191-617,ÇAKMA DÜĞME,ANA_URUN,,,17.0,27.0,,True
191-620,ÇAKMA DÜĞME,ANA_URUN,,,20.0,32.0,,True
19100011,ALTTAN DİKME DÜĞME,ANA_URUN,,,11.0,18.0,,True
1910009,ALTTAN DİKME DÜĞME,ANA_URUN,,,9.0,14.0,,True
1911050,HALKA,ANA_URUN,,,50.0,,,True
1912030,TOKA,ANA_URUN,,,30.0,,,True
1913075,DİĞER AKSESUAR,ANA_URUN,,,75.0,,,True
1914070,DİĞER AKSESUAR,ANA_URUN,,,70.0,,,True
191509.9,SALLANTI,ANA_URUN,,,9.9,,,True
1916010,ALTTAN DİKME DÜĞME,ANA_URUN,,,10.0,,e,True
1916013,ALTTAN DİKME DÜĞME,ANA_URUN,,,13.0,,,True
1916015,ALTTAN DİKME DÜĞME,ANA_URUN,,,15.0,,,True
1916016,ALTTAN DİKME DÜĞME,ANA_URUN,,,16.0,,,True
1916018,ALTTAN DİKME DÜĞME,ANA_URUN,,,18.0,,,True
1916020,ALTTAN DİKME DÜĞME,ANA_URUN,,,20.0,,,True
1917022,ALTTAN DİKME DÜĞME,ANA_URUN,,,22.0,,,True
1918012-15,ALTTAN DİKME DÜĞME,ANA_URUN,,,15.0,,,True
1919039.5,TOKA,ANA_URUN,,,39.5,,,True
192-920,ÜSTTEN DİKME DÜĞME,ANA_URUN,,,20.0,32.0,,True
1920023,ALTTAN DİKME DÜĞME,ANA_URUN,,,23.0,38.0,,True
192109,AYAR,ANA_URUN,,,9.0,,,True
1922028,TOKA,ANA_URUN,,,28.0,,,True
19230110,DİĞER AKSESUAR,ANA_URUN,,,110.0,,,True
1924022,ALTTAN DİKME DÜĞME,ANA_URUN,,,22.0,,,True
1925912,ALTTAN DİKME DÜĞME,ANA_URUN,,,12.0,,,True
1926015,ALTTAN DİKME DÜĞME,ANA_URUN,,,15.0,26.0,,True
1927037.5,TOKA,ANA_URUN,,,37.5,,,True
1928043.5,TOKA,ANA_URUN,,,43.5,,,True
192909,TOKA,ANA_URUN,,,9.0,,,True
193-212,RİVET,ANA_URUN,,,12.0,19.0,,True
193-617,ÇAKMA DÜĞME,ANA_URUN,,,17.0,27.0,,True
193-620,ÇAKMA DÜĞME,ANA_URUN,,,20.0,32.0,,True
1930050,TOKA,ANA_URUN,,,50.0,,,True
1931011,STOPER,ANA_URUN,,,11.0,,,True
1932-818,BAĞ UCU,ANA_URUN,,,18.0,,,True
1933020,TOKA,ANA_URUN,,,20.0,,,True
1934040,TOKA,ANA_URUN,,,40.0,,,True
1935037,TOKA,ANA_URUN,,,37.0,,,True
1935045,TOKA,ANA_URUN,,,45.0,,,True
1935056,TOKA,ANA_URUN,,,56.0,,,True
1935064,TOKA,ANA_URUN,,,64.0,,,True
1936016,,ANA_URUN,,,16.0,,,True
1936028,,ANA_URUN,,,28.0,,,True
1936034,,ANA_URUN,,,34.0,,,True
1937017.8,DİĞER AKSESUAR,ANA_URUN,,,17.8,,,True
1938023.4,ROZET,ANA_URUN,,,23.4,,,True
1939018,ROZET,ANA_URUN,,,18.0,,,True
194-617,ÇAKMA DÜĞME,ANA_URUN,,,17.0,27.0,,True
194-620,ÇAKMA DÜĞME,ANA_URUN,,,20.0,32.0,,True
194-716,ÇIT ÇIT,ANA_URUN,,,16.0,26.0,,True
194-720,ÇIT ÇIT,ANA_URUN,,,20.0,32.0,,True
1940012.7,ROZET,ANA_URUN,,,12.7,20.0,,True
1941059.4,KEMER TOKASI,ANA_URUN,,,59.4,,,True
1942021.1,KEMER TOKASI,ANA_URUN,,,21.1,,,True
1943819,BAĞ UCU,ANA_URUN,,,19.0,,,True
1944020,HALKA,ANA_URUN,,,20.0,,,True
1944030,HALKA,ANA_URUN,,,30.0,,,True
1945010,DİĞER AKSESUAR,ANA_URUN,,,10.0,,,True
1946025,HALKA,ANA_URUN,,,25.0,,,True
1946030,HALKA,ANA_URUN,,,30.0,,,True
1946037,HALKA,ANA_URUN,,,37.0,,,True
1946046,HALKA,ANA_URUN,,,46.0,,,True
1946057,HALKA,ANA_URUN,,,57.0,,,True
1947013,DİĞER AKSESUAR,ANA_URUN,,,130.0,,,True
1948025,GEÇMELİ TOKA,ANA_URUN,,,25.0,,,True
1949050,TOKA,ANA_URUN,,,50.0,,,True
195023,TOKA,ANA_URUN,,,23.0,,,True
1951020,TOKA,ANA_URUN,,,20.0,,,True
1954008,,ANA_URUN,,,8.0,,,True
1955015,TOKA,ANA_URUN,,,15.0,,,True
1956020,,ANA_URUN,,,20.0,,,True
1957021,ALTTAN DİKME DÜĞME,ANA_URUN,,,21.0,34.0,,True
1958035,TOKA,ANA_URUN,,,35.0,,,True
1959030,TOKA,ANA_URUN,,,30.0,,,True
196-914,ÜSTTEN DİKME DÜĞME,ANA_URUN,,,14.0,22.0,,True
196-916,ÜSTTEN DİKME DÜĞME,ANA_URUN,,,16.0,26.0,,True
196-920,ÜSTTEN DİKME DÜĞME,ANA_URUN,,,20.0,32.0,,True
196-922,ÜSTTEN DİKME DÜĞME,ANA_URUN,,,22.0,35.0,,True
1961008,ALTTAN DİKME DÜĞME,ANA_URUN,,,8.0,14.0,,True
1962006,AYAR,ANA_URUN,,,6.0,,,True
1967010,AYAR,ANA_URUN,,,10.0,,,True
1968025,ALTTAN DİKME DÜĞME,ANA_URUN,,,25.0,40.0,,True
1969050,TOKA,ANA_URUN,,,50.0,,,True
1969112,PLAKA,ANA_URUN,,,12.0,20.0,,True
197-917,ÜSTTEN DİKME DÜĞME,ANA_URUN,,,17.0,27.0,,True
1970090,YAKALIK,ANA_URUN,,,90.0,,,True
1971025,ALTTAN DİKME DÜĞME,ANA_URUN,,,25.0,40.0,,True
1973035,TOKA,ANA_URUN,,,35.0,,,True
1974010,ALTTAN DİKME DÜĞME,ANA_URUN,,,10.0,16.0,,True
197522.5,ÇIT ÇIT,ANA_URUN,,,22.5,,,True
1976110,RİVET,ANA_URUN,,,10.0,,,True
1977047,TOKA,ANA_URUN,,,47.0,,,True
1978030,TOKA,ANA_URUN,,,30.0,,,True
1979023,ALTTAN DİKME DÜĞME,ANA_URUN,,,23.0,36.0,,True
198-023,,ANA_URUN,,,23.0,37.0,,True
198-214,RİVET,ANA_URUN,,,14.0,22.0,,True
198-218,RİVET,ANA_URUN,,,18.0,29.0,,True
198040,TOKA,ANA_URUN,,,40.0,,,True
1981010.5,ALTTAN DİKME DÜĞME,ANA_URUN,,,10.5,16.0,,True
1982030,TOKA,ANA_URUN,,,30.0,,,True
1983040,PİRSİNG,ANA_URUN,,,40.0,,,True
1984064,TOKA,ANA_URUN,,,64.0,,,True
1985030,TOKA,ANA_URUN,,,30.0,,,True
19860110,PLAKA,ANA_URUN,,,10.0,16.0,,True
1986020,TOKA,ANA_URUN,,,20.0,,,True
1987020,TOKA,ANA_URUN,,,20.0,,,True
1988030,TOKA,ANA_URUN,,,30.0,,,True
1989055,TOKA,ANA_URUN,,,55.0,,,True
199-210,RİVET,ANA_URUN,,,10.0,16.0,,True
199-214,RİVET,ANA_URUN,,,14.0,22.0,,True
199-617,ÇAKMA DÜĞME,ANA_URUN,,,17.0,27.0,,True
199-620,ÇAKMA DÜĞME,ANA_URUN,,,20.0,32.0,,True
199-622,ÇAKMA DÜĞME,ANA_URUN,,,22.0,35.0,,True
1990709,ÇIT ÇIT,ANA_URUN,,,9.0,,,True
1991045,TOKA,ANA_URUN,,,45.0,,,True
1992010,GEÇMELİ TOKA,ANA_URUN,,,10.0,,,True
1992028,GEÇMELİ TOKA,ANA_URUN,,,28.0,,,True
1993068,TOKA,ANA_URUN,,,68.0,,,True
1994040,TOKA,ANA_URUN,,,40.0,,,True
1995015,ALTTAN DİKME DÜĞME,ANA_URUN,,,15.0,24.0,,True
1996025,ALTTAN DİKME DÜĞME,ANA_URUN,,,25.0,40.0,,True
1997-018,TOKA,ANA_URUN,,,18.0,,,True
1997020,TOKA,ANA_URUN,,,20.0,,,True
1998017,ALTTAN DİKME DÜĞME,ANA_URUN,,,12.0,28.0,,True
1999025,TOKA,ANA_URUN,,,25.0,,,True
200-020,TOKA,ANA_URUN,,,20.0,32.0,,True
200-024-T,TOKA,ANA_URUN,,,24.0,56.0,,True
200-028-T,TOKA,ANA_URUN,,,28.0,64.0,,True
200-030,TOKA,ANA_URUN,,,30.0,40.0,,True
200-035,TOKA,ANA_URUN,,,35.0,45.0,,True
200-045,TOKA,ANA_URUN,,,45.0,48.0,,True
200-048-T,TOKA,ANA_URUN,,,48.0,72.0,,True
200-050-y,TOKA,ANA_URUN,,,50.0,,,True
2000030,TOKA,ANA_URUN,,,30.0,,,True
2001015,TOKA,ANA_URUN,,,15.0,,,True
2002030,TOKA,ANA_URUN,,,30.0,,,True
2003058,TOKA,ANA_URUN,,,58.0,,,True
2004029,TOKA,ANA_URUN,,,29.0,,,True
2005062,TOKA,ANA_URUN,,,62.0,,,True
2006058,TOKA,ANA_URUN,,,58.0,,,True
2007015,TOKA,ANA_URUN,,,15.0,,,True
2008040,TOKA,ANA_URUN,,,40.0,,,True
2009015,ALTTAN DİKME DÜĞME,ANA_URUN,,,15.0,24.0,,True
2009020,ALTTAN DİKME DÜĞME,ANA_URUN,,,20.0,32.0,,True
200917.5,ALTTAN DİKME DÜĞME,ANA_URUN,,,17.5,28.0,,True
201-010,TOKA,ANA_URUN,,,10.0,16.0,,True
201-015,TOKA,ANA_URUN,,,15.0,24.0,,True
201-020,TOKA,ANA_URUN,,,20.0,32.0,,True
201-035,TOKA,ANA_URUN,,,35.0,56.0,,True
2010015,KÖPRÜ,ANA_URUN,,,15.0,,,True
201010,KÖPRÜ,ANA_URUN,,,10.0,,,True
2011035,TOKA,ANA_URUN,,,35.0,,,True
2012058,TOKA,ANA_URUN,,,36.0,,,True
2013-pl,PUL,ANA_URUN,,,,,,True
2014043,TOKA,ANA_URUN,,,43.0,,,True
